"","rules","support","confidence","lift"
"1","{} => {fuelType=benzin}",0.602622670307211,0.602622670307211,1
"2","{} => {kilometer=150000}",0.648527322563098,0.648527322563098,1
"3","{} => {notRepairedDamage=nein}",0.709784577684593,0.709784577684593,1
"4","{} => {gearbox=manuell}",0.737970625670059,0.737970625670059,1
"5","{} => {offerType=Angebot}",0.999957749974914,0.999957749974914,1
"6","{} => {seller=privat}",0.999989437493728,0.999989437493728,1
"7","{} => {nrOfPictures=0}",1,1,1
"8","{brand=peugeot} => {offerType=Angebot}",0.0300872991143338,1,1.00004225181023
"9","{brand=peugeot} => {seller=privat}",0.0300872991143338,1,1.00001056261784
"10","{brand=peugeot} => {nrOfPictures=0}",0.0300872991143338,1,1
"11","{yearOfRegistration=2011} => {offerType=Angebot}",0.0322843004188034,1,1.00004225181023
"12","{yearOfRegistration=2011} => {seller=privat}",0.0322843004188034,1,1.00001056261784
"13","{yearOfRegistration=2011} => {nrOfPictures=0}",0.0322843004188034,1,1
"14","{powerPS=116} => {offerType=Angebot}",0.0325325193161833,1,1.00004225181023
"15","{powerPS=116} => {seller=privat}",0.0325325193161833,1,1.00001056261784
"16","{powerPS=116} => {nrOfPictures=0}",0.0325325193161833,1,1
"17","{yearOfRegistration=2010} => {offerType=Angebot}",0.0332771760083233,1,1.00004225181023
"18","{yearOfRegistration=2010} => {seller=privat}",0.0332771760083233,1,1.00001056261784
"19","{yearOfRegistration=2010} => {nrOfPictures=0}",0.0332771760083233,1,1
"20","{kilometer=90000} => {offerType=Angebot}",0.0336363012215539,1,1.00004225181023
"21","{kilometer=90000} => {seller=privat}",0.0336363012215539,1,1.00001056261784
"22","{kilometer=90000} => {nrOfPictures=0}",0.0336363012215539,1,1
"23","{model=corsa} => {brand=opel}",0.0338792388657981,1,9.26954520977138
"24","{model=corsa} => {gearbox=manuell}",0.0302298929489989,0.89228371005456,1.20910464321583
"25","{model=corsa} => {offerType=Angebot}",0.0338792388657981,1,1.00004225181023
"26","{model=corsa} => {seller=privat}",0.0338792388657981,1,1.00001056261784
"27","{model=corsa} => {nrOfPictures=0}",0.0338792388657981,1,1
"28","{powerPS=90} => {gearbox=manuell}",0.0309058933503742,0.907427508140797,1.22962551160742
"29","{powerPS=90} => {offerType=Angebot}",0.0340535202192776,0.999844937199566,0.999887182458108
"30","{powerPS=90} => {seller=privat}",0.0340588014724134,1,1.00001056261784
"31","{powerPS=90} => {nrOfPictures=0}",0.0340588014724134,1,1
"32","{days=7} => {offerType=Angebot}",0.0341433015225853,1,1.00004225181023
"33","{days=7} => {seller=privat}",0.0341433015225853,1,1.00001056261784
"34","{days=7} => {nrOfPictures=0}",0.0341433015225853,1,1
"35","{days=11} => {offerType=Angebot}",0.034169707788264,0.999845464379539,0.999887709660356
"36","{days=11} => {seller=privat}",0.0341749890413997,1,1.00001056261784
"37","{days=11} => {nrOfPictures=0}",0.0341749890413997,1,1
"38","{model=polo} => {brand=volkswagen}",0.0354583335533855,1,4.65379605279328
"39","{model=polo} => {gearbox=manuell}",0.0322578941531247,0.909740840035746,1.23276023244113
"40","{model=polo} => {offerType=Angebot}",0.0354583335533855,1,1.00004225181023
"41","{model=polo} => {seller=privat}",0.0354583335533855,1,1.00001056261784
"42","{model=polo} => {nrOfPictures=0}",0.0354583335533855,1,1
"43","{days=5} => {offerType=Angebot}",0.0355428336035574,0.999702911467617,0.999745150725315
"44","{days=5} => {seller=privat}",0.0355533961098289,1,1.00001056261784
"45","{days=5} => {nrOfPictures=0}",0.0355533961098289,1,1
"46","{powerPS=101} => {gearbox=manuell}",0.0325113943036404,0.908366533864542,1.23089795483359
"47","{powerPS=101} => {offerType=Angebot}",0.0357910525009374,1,1.00004225181023
"48","{powerPS=101} => {seller=privat}",0.0357910525009374,1,1.00001056261784
"49","{powerPS=101} => {nrOfPictures=0}",0.0357910525009374,1,1
"50","{days=9} => {offerType=Angebot}",0.0358280212728876,1,1.00004225181023
"51","{days=9} => {seller=privat}",0.0358280212728876,1,1.00001056261784
"52","{days=9} => {nrOfPictures=0}",0.0358280212728876,1,1
"53","{powerPS=140} => {offerType=Angebot}",0.0364459278897697,1,1.00004225181023
"54","{powerPS=140} => {seller=privat}",0.0364459278897697,1,1.00001056261784
"55","{powerPS=140} => {nrOfPictures=0}",0.0364459278897697,1,1
"56","{vehicleType=suv} => {notRepairedDamage=nein}",0.0324533005191472,0.829172851167184,1.16820353278462
"57","{vehicleType=suv} => {offerType=Angebot}",0.0391393669889991,1,1.00004225181023
"58","{vehicleType=suv} => {seller=privat}",0.0391393669889991,1,1.00001056261784
"59","{vehicleType=suv} => {nrOfPictures=0}",0.0391393669889991,1,1
"60","{yearOfRegistration=1997} => {fuelType=benzin}",0.0327754569604276,0.834925332974573,1.38548609953379
"61","{yearOfRegistration=1997} => {kilometer=150000}",0.0331662696924726,0.844880936364859,1.30276845241575
"62","{yearOfRegistration=1997} => {gearbox=manuell}",0.0327437694416131,0.834118121888874,1.13028634592538
"63","{yearOfRegistration=1997} => {offerType=Angebot}",0.0392555545579855,1,1.00004225181023
"64","{yearOfRegistration=1997} => {seller=privat}",0.0392555545579855,1,1.00001056261784
"65","{yearOfRegistration=1997} => {nrOfPictures=0}",0.0392555545579855,1,1
"66","{powerPS=150} => {kilometer=150000}",0.0315554874860707,0.755086566409706,1.164309567445
"67","{powerPS=150} => {notRepairedDamage=nein}",0.0313864873857269,0.751042588146089,1.05812751045688
"68","{powerPS=150} => {gearbox=manuell}",0.0305890181622295,0.731960065714647,0.991855285635584
"69","{powerPS=150} => {offerType=Angebot}",0.0417905560631427,1,1.00004225181023
"70","{powerPS=150} => {seller=privat}",0.0417905560631427,1,1.00001056261784
"71","{powerPS=150} => {nrOfPictures=0}",0.0417905560631427,1,1
"72","{yearOfRegistration=2009} => {notRepairedDamage=nein}",0.0367997718498645,0.872964169381108,1.22990016524285
"73","{yearOfRegistration=2009} => {gearbox=manuell}",0.0304781118463789,0.723001753946379,0.979716168634641
"74","{yearOfRegistration=2009} => {offerType=Angebot}",0.042154962529509,1,1.00004225181023
"75","{yearOfRegistration=2009} => {seller=privat}",0.042154962529509,1,1.00001056261784
"76","{yearOfRegistration=2009} => {nrOfPictures=0}",0.042154962529509,1,1
"77","{powerPS=60} => {vehicleType=kleinwagen}",0.0329127695419569,0.770810142238714,3.58085648869595
"78","{powerPS=60} => {fuelType=benzin}",0.0369634906970726,0.865677179962894,1.4365161196501
"79","{powerPS=60} => {gearbox=manuell}",0.0403012426788628,0.943846629560915,1.27897587888939
"80","{powerPS=60} => {offerType=Angebot}",0.0426989316024906,1,1.00004225181023
"81","{powerPS=60} => {seller=privat}",0.0426989316024906,1,1.00001056261784
"82","{powerPS=60} => {nrOfPictures=0}",0.0426989316024906,1,1
"83","{kilometer=100000} => {notRepairedDamage=nein}",0.033282457261459,0.777065351418002,1.09479041366732
"84","{kilometer=100000} => {gearbox=manuell}",0.0309798308942746,0.723304562268804,0.980126494346657
"85","{kilometer=100000} => {offerType=Angebot}",0.0428309629308842,1,1.00004225181023
"86","{kilometer=100000} => {seller=privat}",0.0428309629308842,1,1.00001056261784
"87","{kilometer=100000} => {nrOfPictures=0}",0.0428309629308842,1,1
"88","{yearOfRegistration=2008} => {notRepairedDamage=nein}",0.0369001156594437,0.855411361410382,1.20517039719409
"89","{yearOfRegistration=2008} => {offerType=Angebot}",0.0431372756127574,1,1.00004225181023
"90","{yearOfRegistration=2008} => {seller=privat}",0.0431372756127574,1,1.00001056261784
"91","{yearOfRegistration=2008} => {nrOfPictures=0}",0.0431372756127574,1,1
"92","{days=8} => {notRepairedDamage=nein}",0.0342436453321644,0.730344672223474,1.02896666845869
"93","{days=8} => {gearbox=manuell}",0.0347664893926031,0.741495832394684,1.00477689301173
"94","{days=8} => {offerType=Angebot}",0.0468869653391357,1,1.00004225181023
"95","{days=8} => {seller=privat}",0.0468869653391357,1,1.00001056261784
"96","{days=8} => {nrOfPictures=0}",0.0468869653391357,1,1
"97","{yearOfRegistration=2007} => {notRepairedDamage=nein}",0.0395513047335872,0.83164908384231,1.17169224295526
"98","{yearOfRegistration=2007} => {gearbox=manuell}",0.0331081759079794,0.696168795113826,0.943355698584509
"99","{yearOfRegistration=2007} => {offerType=Angebot}",0.0475576844873752,1,1.00004225181023
"100","{yearOfRegistration=2007} => {seller=privat}",0.0475576844873752,1,1.00001056261784
"101","{yearOfRegistration=2007} => {nrOfPictures=0}",0.0475576844873752,1,1
"102","{brand=renault} => {fuelType=benzin}",0.034127457763178,0.706538377432757,1.17243909372439
"103","{brand=renault} => {kilometer=150000}",0.0318512376616724,0.659413951454188,1.01678669273033
"104","{brand=renault} => {notRepairedDamage=nein}",0.0312227685385188,0.646402799037831,0.910702795412206
"105","{brand=renault} => {gearbox=manuell}",0.041948993657215,0.868467089438006,1.17683151500706
"106","{brand=renault} => {offerType=Angebot}",0.0482970599263793,0.999890662584736,0.999932909775259
"107","{brand=renault} => {seller=privat}",0.0482970599263793,0.999890662584736,0.999901224047686
"108","{brand=renault} => {nrOfPictures=0}",0.0483023411795151,1,1
"109","{yearOfRegistration=1998} => {fuelType=benzin}",0.0393823046332434,0.812309368191721,1.34795686955755
"110","{yearOfRegistration=1998} => {kilometer=150000}",0.0404966490448854,0.835294117647059,1.28798600858608
"111","{yearOfRegistration=1998} => {notRepairedDamage=nein}",0.0300292053298407,0.619389978213508,0.872645021724811
"112","{yearOfRegistration=1998} => {gearbox=manuell}",0.0400107737563969,0.825272331154684,1.11829970251913
"113","{yearOfRegistration=1998} => {offerType=Angebot}",0.0484766225329946,0.999891067538126,0.999933314745759
"114","{yearOfRegistration=1998} => {seller=privat}",0.0484819037861304,1,1.00001056261784
"115","{yearOfRegistration=1998} => {nrOfPictures=0}",0.0484819037861304,1,1
"116","{days=3} => {fuelType=benzin}",0.0304833930995147,0.609439341146658,1.01131167341576
"117","{days=3} => {kilometer=150000}",0.0343281453823363,0.686305564354345,1.05825235186999
"118","{days=3} => {notRepairedDamage=nein}",0.0346714268361597,0.693168619997888,0.976590139869046
"119","{days=3} => {gearbox=manuell}",0.0378032099456559,0.755780804561292,1.02413399432405
"120","{days=3} => {offerType=Angebot}",0.0500187484486319,1,1.00004225181023
"121","{days=3} => {seller=privat}",0.0500187484486319,1,1.00001056261784
"122","{days=3} => {nrOfPictures=0}",0.0500187484486319,1,1
"123","{vehicleType=coupe} => {fuelType=benzin}",0.0402325863880982,0.790659055526725,1.3120300554303
"124","{vehicleType=coupe} => {kilometer=150000}",0.030578455655958,0.600934094447327,0.926613380099896
"125","{vehicleType=coupe} => {notRepairedDamage=nein}",0.038811929294583,0.762740010378827,1.07460775333691
"126","{vehicleType=coupe} => {gearbox=manuell}",0.0334303323492598,0.656979761286975,0.890251913062872
"127","{vehicleType=coupe} => {offerType=Angebot}",0.0508848739628939,1,1.00004225181023
"128","{vehicleType=coupe} => {seller=privat}",0.0508848739628939,1,1.00001056261784
"129","{vehicleType=coupe} => {nrOfPictures=0}",0.0508848739628939,1,1
"130","{yearOfRegistration=2002} => {fuelType=benzin}",0.0331504259330654,0.641164453524004,1.06395674294355
"131","{yearOfRegistration=2002} => {kilometer=150000}",0.0410036493459168,0.793054136874362,1.22285385562488
"132","{yearOfRegistration=2002} => {notRepairedDamage=nein}",0.0375180222763257,0.725638406537283,1.02233611345066
"133","{yearOfRegistration=2002} => {gearbox=manuell}",0.0394562421771438,0.763125638406537,1.03408673985315
"134","{yearOfRegistration=2002} => {offerType=Angebot}",0.0517034681989342,1,1.00004225181023
"135","{yearOfRegistration=2002} => {seller=privat}",0.0517034681989342,1,1.00001056261784
"136","{yearOfRegistration=2002} => {nrOfPictures=0}",0.0517034681989342,1,1
"137","{yearOfRegistration=2004} => {kilometer=150000}",0.0398417736560531,0.749900596421471,1.15631303467328
"138","{yearOfRegistration=2004} => {notRepairedDamage=nein}",0.0406498053858219,0.765109343936382,1.07794585567394
"139","{yearOfRegistration=2004} => {gearbox=manuell}",0.0390284606731485,0.734592445328032,0.995422337658819
"140","{yearOfRegistration=2004} => {offerType=Angebot}",0.0531294065455851,1,1.00004225181023
"141","{yearOfRegistration=2004} => {seller=privat}",0.0531294065455851,1,1.00001056261784
"142","{yearOfRegistration=2004} => {nrOfPictures=0}",0.0531294065455851,1,1
"143","{yearOfRegistration=2003} => {kilometer=150000}",0.041082868142953,0.769131896381254,1.18596683535476
"144","{yearOfRegistration=2003} => {notRepairedDamage=nein}",0.0396938985682523,0.743128336958671,1.0469772946925
"145","{yearOfRegistration=2003} => {gearbox=manuell}",0.0403170864382701,0.754795333201503,1.02279861412664
"146","{yearOfRegistration=2003} => {offerType=Angebot}",0.0534145942149153,1,1.00004225181023
"147","{yearOfRegistration=2003} => {seller=privat}",0.0534145942149153,1,1.00001056261784
"148","{yearOfRegistration=2003} => {nrOfPictures=0}",0.0534145942149153,1,1
"149","{yearOfRegistration=2001} => {fuelType=benzin}",0.0377081473892125,0.693944989794927,1.15154146033232
"150","{yearOfRegistration=2001} => {kilometer=150000}",0.0442780262900781,0.814850811546312,1.25646334887769
"151","{yearOfRegistration=2001} => {notRepairedDamage=nein}",0.0379774912991355,0.698901739722033,0.98466740711941
"152","{yearOfRegistration=2001} => {gearbox=manuell}",0.0426989316024906,0.785790650208961,1.06479936040202
"153","{yearOfRegistration=2001} => {offerType=Angebot}",0.0543388135136705,1,1.00004225181023
"154","{yearOfRegistration=2001} => {seller=privat}",0.0543388135136705,1,1.00001056261784
"155","{yearOfRegistration=2001} => {nrOfPictures=0}",0.0543388135136705,1,1
"156","{yearOfRegistration=2006} => {kilometer=150000}",0.0357540837289872,0.653411832834668,1.00753169542999
"157","{yearOfRegistration=2006} => {notRepairedDamage=nein}",0.04436252634025,0.810732554772705,1.14222340166564
"158","{yearOfRegistration=2006} => {gearbox=manuell}",0.0388488980665332,0.709970080108098,0.962057371136504
"159","{yearOfRegistration=2006} => {offerType=Angebot}",0.0547190637394441,1,1.00004225181023
"160","{yearOfRegistration=2006} => {seller=privat}",0.0547137824863084,0.99990348421967,0.99991404581805
"161","{yearOfRegistration=2006} => {nrOfPictures=0}",0.0547190637394441,1,1
"162","{gearbox=} => {powerPS=0}",0.0367152717996926,0.668783068783069,6.11844254196286
"163","{gearbox=} => {notRepairedDamage=}",0.0347664893926031,0.633285233285233,3.28148228442137
"164","{gearbox=} => {kilometer=150000}",0.0348985207209967,0.635690235690236,0.980205788674982
"165","{gearbox=} => {offerType=Angebot}",0.0548722200803807,0.999518999518999,0.999561231006085
"166","{gearbox=} => {seller=privat}",0.0548986263460594,1,1.00001056261784
"167","{gearbox=} => {nrOfPictures=0}",0.0548986263460594,1,1
"168","{model=} => {kilometer=150000}",0.0359600526012812,0.654837468743989,1.0097299619636
"169","{model=} => {gearbox=manuell}",0.0339109263846125,0.617522600500096,0.836784797415752
"170","{model=} => {offerType=Angebot}",0.0549091888523309,0.999903827659165,0.999946075405936
"171","{model=} => {seller=privat}",0.0549144701054666,1,1.00001056261784
"172","{model=} => {nrOfPictures=0}",0.0549144701054666,1,1
"173","{model=3er} => {brand=bmw}",0.0556010330131134,1,9.21630567047944
"174","{model=3er} => {fuelType=benzin}",0.036192427739254,0.65093085106383,1.08016323171512
"175","{model=3er} => {kilometer=150000}",0.0448219953630597,0.806136018237082,1.24302552905726
"176","{model=3er} => {notRepairedDamage=nein}",0.0410353368647313,0.738031914893617,1.03979705687769
"177","{model=3er} => {gearbox=manuell}",0.0417905560631427,0.751614741641337,1.01848869791923
"178","{model=3er} => {offerType=Angebot}",0.0556010330131134,1,1.00004225181023
"179","{model=3er} => {seller=privat}",0.0556010330131134,1,1.00001056261784
"180","{model=3er} => {nrOfPictures=0}",0.0556010330131134,1,1
"181","{days=6} => {fuelType=benzin}",0.0348245831770963,0.617647058823529,1.02493166828367
"182","{days=6} => {kilometer=150000}",0.0356907086913583,0.633008617459723,0.97607085381994
"183","{days=6} => {notRepairedDamage=nein}",0.040422711500985,0.716935181715998,1.01007432995337
"184","{days=6} => {gearbox=manuell}",0.0413733370654189,0.733795428999625,0.994342326746891
"185","{days=6} => {offerType=Angebot}",0.0563826584772035,1,1.00004225181023
"186","{days=6} => {seller=privat}",0.0563826584772035,1,1.00001056261784
"187","{days=6} => {nrOfPictures=0}",0.0563826584772035,1,1
"188","{days=1} => {fuelType=benzin}",0.0358755525511093,0.609510991475998,1.01143057091642
"189","{days=1} => {kilometer=150000}",0.0422869938579026,0.718438761776581,1.10780029889439
"190","{days=1} => {notRepairedDamage=nein}",0.0386165229285605,0.656078959174518,0.924335326240435
"191","{days=1} => {gearbox=manuell}",0.0448325578693312,0.76168685509197,1.03213709136509
"192","{days=1} => {offerType=Angebot}",0.0588542849447317,0.999910273665321,0.999952521684447
"193","{days=1} => {seller=privat}",0.0588595661978674,1,1.00001056261784
"194","{days=1} => {nrOfPictures=0}",0.0588595661978674,1,1
"195","{yearOfRegistration=2005} => {kilometer=150000}",0.0424507127051107,0.703668038168607,1.08502450658144
"196","{yearOfRegistration=2005} => {notRepairedDamage=nein}",0.0432851507005582,0.717499781143307,1.01086978176376
"197","{yearOfRegistration=2005} => {gearbox=manuell}",0.041700774759835,0.691236978026788,0.936672753606097
"198","{yearOfRegistration=2005} => {offerType=Angebot}",0.060311910810197,0.999737371968835,0.999779612682551
"199","{yearOfRegistration=2005} => {seller=privat}",0.0603277545696043,1,1.00001056261784
"200","{yearOfRegistration=2005} => {nrOfPictures=0}",0.0603277545696043,1,1
"201","{monthOfRegistration=2} => {fuelType=benzin}",0.0384316790688094,0.636936542669584,1.05694089195961
"202","{monthOfRegistration=2} => {kilometer=150000}",0.0386429291942392,0.640437636761488,0.987526067876928
"203","{monthOfRegistration=2} => {notRepairedDamage=nein}",0.0458148709525796,0.759299781181619,1.06976088950615
"204","{monthOfRegistration=2} => {gearbox=manuell}",0.046364121278697,0.768402625820569,1.04123741391858
"205","{monthOfRegistration=2} => {offerType=Angebot}",0.0603383170758758,1,1.00004225181023
"206","{monthOfRegistration=2} => {seller=privat}",0.0603383170758758,1,1.00001056261784
"207","{monthOfRegistration=2} => {nrOfPictures=0}",0.0603383170758758,1,1
"208","{yearOfRegistration=1999} => {fuelType=benzin}",0.0488674352650397,0.795136203488872,1.31945949375506
"209","{yearOfRegistration=1999} => {kilometer=150000}",0.0520678746653006,0.847211480622153,1.30636204697409
"210","{yearOfRegistration=1999} => {notRepairedDamage=nein}",0.0398048048841029,0.647675517745123,0.912495901021015
"211","{yearOfRegistration=1999} => {gearbox=manuell}",0.0501243735113468,0.815588210019765,1.10517706484487
"212","{yearOfRegistration=1999} => {offerType=Angebot}",0.0614579427406535,1,1.00004225181023
"213","{yearOfRegistration=1999} => {seller=privat}",0.0614579427406535,1,1.00001056261784
"214","{yearOfRegistration=1999} => {nrOfPictures=0}",0.0614579427406535,1,1
"215","{vehicleType=cabrio} => {fuelType=benzin}",0.0535413442901732,0.868872128899554,1.44181786001614
"216","{vehicleType=cabrio} => {notRepairedDamage=nein}",0.0509059989754369,0.826105587932808,1.16388213255868
"217","{vehicleType=cabrio} => {gearbox=manuell}",0.0441195886960058,0.715975317106616,0.970194872535108
"218","{vehicleType=cabrio} => {offerType=Angebot}",0.0616216615878616,1,1.00004225181023
"219","{vehicleType=cabrio} => {seller=privat}",0.0616216615878616,1,1.00001056261784
"220","{vehicleType=cabrio} => {nrOfPictures=0}",0.0616216615878616,1,1
"221","{monthOfRegistration=8} => {fuelType=benzin}",0.0395671484929944,0.618968935888962,1.02712520850472
"222","{monthOfRegistration=8} => {kilometer=150000}",0.0406867741577722,0.636483807005948,0.981429439997144
"223","{monthOfRegistration=8} => {notRepairedDamage=nein}",0.0489149665432614,0.765201586252478,1.07807581385984
"224","{monthOfRegistration=8} => {gearbox=manuell}",0.0479590597256917,0.750247851949769,1.0166364701421
"225","{monthOfRegistration=8} => {offerType=Angebot}",0.063924287955046,1,1.00004225181023
"226","{monthOfRegistration=8} => {seller=privat}",0.0639190067019102,0.99991738268341,0.999927944428594
"227","{monthOfRegistration=8} => {nrOfPictures=0}",0.063924287955046,1,1
"228","{powerPS=75} => {fuelType=benzin}",0.0523530623346308,0.811809024649906,1.34712659289113
"229","{powerPS=75} => {kilometer=150000}",0.0451230267917972,0.699696994513144,1.07890133564121
"230","{powerPS=75} => {notRepairedDamage=nein}",0.0436865259388748,0.677421996560478,0.95440506578815
"231","{powerPS=75} => {gearbox=manuell}",0.0594352227896635,0.92162804029154,1.24886819099978
"232","{powerPS=75} => {offerType=Angebot}",0.0644893820405706,1,1.00004225181023
"233","{powerPS=75} => {seller=privat}",0.0644893820405706,1,1.00001056261784
"234","{powerPS=75} => {nrOfPictures=0}",0.0644893820405706,1,1
"235","{yearOfRegistration=2000} => {fuelType=benzin}",0.0430791818282642,0.657716497339139,1.09142342256033
"236","{yearOfRegistration=2000} => {kilometer=150000}",0.05298681271092,0.808982422189969,1.24741455609414
"237","{yearOfRegistration=2000} => {gearbox=manuell}",0.047457340677796,0.724560554749234,0.981828448918751
"238","{yearOfRegistration=2000} => {offerType=Angebot}",0.065492820136362,0.999919367843896,0.999961616247268
"239","{yearOfRegistration=2000} => {seller=privat}",0.065492820136362,0.999919367843896,0.999929929610049
"240","{yearOfRegistration=2000} => {nrOfPictures=0}",0.0654981013894977,1,1
"241","{monthOfRegistration=1} => {fuelType=benzin}",0.0404121489947135,0.608508946322068,1.00976776398381
"242","{monthOfRegistration=1} => {kilometer=150000}",0.0431161506002144,0.649224652087475,1.00107525080304
"243","{monthOfRegistration=1} => {notRepairedDamage=nein}",0.0500768422331251,0.75403578528827,1.06234456058207
"244","{monthOfRegistration=1} => {gearbox=manuell}",0.0487037164178316,0.733359840954274,0.993752075549622
"245","{monthOfRegistration=1} => {offerType=Angebot}",0.0664064769288457,0.999920477137177,0.999962725587418
"246","{monthOfRegistration=1} => {seller=privat}",0.0664117581819814,1,1.00001056261784
"247","{monthOfRegistration=1} => {nrOfPictures=0}",0.0664117581819814,1,1
"248","{monthOfRegistration=9} => {fuelType=benzin}",0.0406233991201432,0.606816030293468,1.00695851681803
"249","{monthOfRegistration=9} => {kilometer=150000}",0.0420387749605226,0.62795834648154,0.968283562826211
"250","{monthOfRegistration=9} => {notRepairedDamage=nein}",0.0513020929606177,0.7663300725781,1.07966571361407
"251","{monthOfRegistration=9} => {gearbox=manuell}",0.0500134671954961,0.747081098138214,1.01234530501791
"252","{monthOfRegistration=9} => {offerType=Angebot}",0.0669451647486916,1,1.00004225181023
"253","{monthOfRegistration=9} => {seller=privat}",0.0669451647486916,1,1.00001056261784
"254","{monthOfRegistration=9} => {nrOfPictures=0}",0.0669451647486916,1,1
"255","{monthOfRegistration=12} => {kilometer=150000}",0.0453395581703627,0.6662786185487,1.02737170103404
"256","{monthOfRegistration=12} => {notRepairedDamage=nein}",0.0509165614817084,0.748234381063252,1.05417108878878
"257","{monthOfRegistration=12} => {gearbox=manuell}",0.0500504359674464,0.735506402793946,0.996660811703887
"258","{monthOfRegistration=12} => {offerType=Angebot}",0.0680436654009263,0.999922390376407,0.999964638907486
"259","{monthOfRegistration=12} => {seller=privat}",0.0680489466540621,1,1.00001056261784
"260","{monthOfRegistration=12} => {nrOfPictures=0}",0.0680489466540621,1,1
"261","{monthOfRegistration=11} => {kilometer=150000}",0.0441724012273632,0.645569620253165,0.995439355895996
"262","{monthOfRegistration=11} => {notRepairedDamage=nein}",0.0527597188260831,0.77107131830812,1.0863455512424
"263","{monthOfRegistration=11} => {gearbox=manuell}",0.049458935616243,0.72283112071627,0.979484949092598
"264","{monthOfRegistration=11} => {offerType=Angebot}",0.0684239156266999,1,1.00004225181023
"265","{monthOfRegistration=11} => {seller=privat}",0.0684239156266999,1,1.00001056261784
"266","{monthOfRegistration=11} => {nrOfPictures=0}",0.0684239156266999,1,1
"267","{brand=ford} => {fuelType=benzin}",0.0429788380186851,0.621553501871229,1.03141407135309
"268","{brand=ford} => {kilometer=150000}",0.0420387749605226,0.60795845108073,0.937444622499432
"269","{brand=ford} => {notRepairedDamage=nein}",0.0457092458898647,0.661040250515543,0.931325181327466
"270","{brand=ford} => {gearbox=manuell}",0.0598207542685728,0.865118765752692,1.17229431045062
"271","{brand=ford} => {offerType=Angebot}",0.0691368848000253,0.999847246620331,0.999889491976451
"272","{brand=ford} => {seller=privat}",0.0691474473062968,1,1.00001056261784
"273","{brand=ford} => {nrOfPictures=0}",0.0691474473062968,1,1
"274","{model=andere} => {fuelType=benzin}",0.0458624022308013,0.645506578458336,1.07116212227672
"275","{model=andere} => {notRepairedDamage=nein}",0.0510802803289164,0.718947446666171,1.0129093661227
"276","{model=andere} => {gearbox=manuell}",0.0500081859423604,0.703857875566788,0.953774921498674
"277","{model=andere} => {offerType=Angebot}",0.0710434171820289,0.999925667137441,0.999967915806969
"278","{model=andere} => {seller=privat}",0.0710486984351647,1,1.00001056261784
"279","{model=andere} => {nrOfPictures=0}",0.0710486984351647,1,1
"280","{monthOfRegistration=10} => {kilometer=150000}",0.0474520594246603,0.644455601778798,0.99372158944945
"281","{monthOfRegistration=10} => {notRepairedDamage=nein}",0.0560869083016018,0.761727155357911,1.07318076400415
"282","{monthOfRegistration=10} => {gearbox=manuell}",0.0549355951180096,0.74609094821403,1.01100358505001
"283","{monthOfRegistration=10} => {offerType=Angebot}",0.0736312312185435,1,1.00004225181023
"284","{monthOfRegistration=10} => {seller=privat}",0.0736259499654078,0.999928274279157,0.999938836139384
"285","{monthOfRegistration=10} => {nrOfPictures=0}",0.0736312312185435,1,1
"286","{days=4} => {fuelType=benzin}",0.0459944335591949,0.616872078198045,1.02364565522165
"287","{days=4} => {kilometer=150000}",0.0483551537108725,0.648533786655334,1.00000996733987
"288","{days=4} => {notRepairedDamage=nein}",0.0531980628363498,0.713486329508429,1.00521531735151
"289","{days=4} => {gearbox=manuell}",0.0557277830883712,0.747414647967134,1.01279728754583
"290","{days=4} => {offerType=Angebot}",0.0745607317704345,1,1.00004225181023
"291","{days=4} => {seller=privat}",0.0745607317704345,1,1.00001056261784
"292","{days=4} => {nrOfPictures=0}",0.0745607317704345,1,1
"293","{monthOfRegistration=7} => {fuelType=benzin}",0.0495804044383651,0.631848162606004,1.04849716703139
"294","{monthOfRegistration=7} => {kilometer=150000}",0.0496913107542158,0.633261542603311,0.976460853030134
"295","{monthOfRegistration=7} => {notRepairedDamage=nein}",0.0594405040427993,0.757504374747611,1.06723138056717
"296","{monthOfRegistration=7} => {gearbox=manuell}",0.0579881594304697,0.738995827163818,1.00138921721014
"297","{monthOfRegistration=7} => {offerType=Angebot}",0.0784688590908851,1,1.00004225181023
"298","{monthOfRegistration=7} => {seller=privat}",0.0784688590908851,1,1.00001056261784
"299","{monthOfRegistration=7} => {nrOfPictures=0}",0.0784688590908851,1,1
"300","{model=golf} => {brand=volkswagen}",0.0807292354329835,1,4.65379605279328
"301","{model=golf} => {fuelType=benzin}",0.0539638445410327,0.668454795237472,1.10924269559375
"302","{model=golf} => {kilometer=150000}",0.0558386894042218,0.691678660211959,1.06653742432673
"303","{model=golf} => {notRepairedDamage=nein}",0.0571431589287506,0.707837236687165,0.997256433770679
"304","{model=golf} => {gearbox=manuell}",0.0676158838969311,0.837563783854507,1.13495545042056
"305","{model=golf} => {offerType=Angebot}",0.0807239541798478,0.999934580662044,0.999976829708184
"306","{model=golf} => {seller=privat}",0.0807292354329835,1,1.00001056261784
"307","{model=golf} => {nrOfPictures=0}",0.0807292354329835,1,1
"308","{vehicleType=bus} => {fuelType=diesel}",0.0504254049400842,0.614730878186969,2.11757162446923
"309","{vehicleType=bus} => {kilometer=150000}",0.0573332840416374,0.69894411537471,1.07774042982855
